split,array_index,source_index,case_id,group,group_id
train,4245,3011,4012,diagonal,1
train,4246,4171,5172,diagonal,1
train,4247,5569,6570,diagonal,1
train,4248,3798,4799,diagonal,1
train,4249,5520,6521,diagonal,1
train,4250,4923,5924,diagonal,1
train,4251,5972,6973,diagonal,1
train,4252,4841,5842,diagonal,1
train,4253,3544,4545,diagonal,1
train,4254,3820,4821,diagonal,1
train,4255,5165,6166,diagonal,1
train,4256,4817,5818,diagonal,1
train,4257,4629,5630,diagonal,1
train,4258,4759,5760,diagonal,1
train,4259,3791,4792,diagonal,1
train,4260,5011,6012,diagonal,1
train,4261,3106,4107,diagonal,1
train,4262,5134,6135,diagonal,1
train,4263,3599,4600,diagonal,1
train,4264,5752,6753,diagonal,1
train,4265,4601,5602,diagonal,1
train,4266,3751,4752,diagonal,1
train,4267,3727,4728,diagonal,1
train,4268,3756,4757,diagonal,1
train,4269,5718,6719,diagonal,1
train,4270,3703,4704,diagonal,1
train,4271,3100,4101,diagonal,1
train,4272,4129,5130,diagonal,1
train,4273,3622,4623,diagonal,1
train,4274,5458,6459,diagonal,1
train,4275,3436,4437,diagonal,1
train,4276,3269,4270,diagonal,1
train,4277,5775,6776,diagonal,1
train,4278,4640,5641,diagonal,1
train,4279,5593,6594,diagonal,1
train,4280,3935,4936,diagonal,1
train,4281,4303,5304,diagonal,1
train,4282,5717,6718,diagonal,1
train,4283,5016,6017,diagonal,1
train,4284,5561,6562,diagonal,1
train,4285,5001,6002,diagonal,1
train,4286,5328,6329,diagonal,1
train,4287,5148,6149,diagonal,1
train,4288,4883,5884,diagonal,1
train,4289,4527,5528,diagonal,1
train,4290,5998,6999,diagonal,1
train,4291,5172,6173,diagonal,1
train,4292,3967,4968,diagonal,1
train,4293,3262,4263,diagonal,1
train,4294,4093,5094,diagonal,1
train,4295,3441,4442,diagonal,1
train,4296,5085,6086,diagonal,1
train,4297,5477,6478,diagonal,1
train,4298,4126,5127,diagonal,1
train,4299,5936,6937,diagonal,1
train,4300,5289,6290,diagonal,1
train,4301,4280,5281,diagonal,1
train,4302,4422,5423,diagonal,1
train,4303,4974,5975,diagonal,1
train,4304,5969,6970,diagonal,1
train,4305,5142,6143,diagonal,1
train,4306,4198,5199,diagonal,1
train,4307,5105,6106,diagonal,1
train,4308,4976,5977,diagonal,1
train,4309,3816,4817,diagonal,1
train,4310,4973,5974,diagonal,1
train,4311,4575,5576,diagonal,1
train,4312,5386,6387,diagonal,1
train,4313,5895,6896,diagonal,1
train,4314,3000,4001,diagonal,1
train,4315,3300,4301,diagonal,1
train,4316,3133,4134,diagonal,1
train,4317,5490,6491,diagonal,1
train,4318,5736,6737,diagonal,1
train,4319,4221,5222,diagonal,1
train,4320,4111,5112,diagonal,1
train,4321,3928,4929,diagonal,1
train,4322,5979,6980,diagonal,1
train,4323,5765,6766,diagonal,1
train,4324,4737,5738,diagonal,1
train,4325,3736,4737,diagonal,1
train,4326,3072,4073,diagonal,1
train,4327,4775,5776,diagonal,1
train,4328,3210,4211,diagonal,1
train,4329,5329,6330,diagonal,1
train,4330,3894,4895,diagonal,1
train,4331,5101,6102,diagonal,1
train,4332,4312,5313,diagonal,1
train,4333,4965,5966,diagonal,1
train,4334,4346,5347,diagonal,1
train,4335,5104,6105,diagonal,1
train,4336,4648,5649,diagonal,1
train,4337,5532,6533,diagonal,1
train,4338,3452,4453,diagonal,1
train,4339,5798,6799,diagonal,1
train,4340,3881,4882,diagonal,1
train,4341,5578,6579,diagonal,1
train,4342,3854,4855,diagonal,1
train,4343,4176,5177,diagonal,1
train,4344,3636,4637,diagonal,1
train,4345,3545,4546,diagonal,1
train,4346,3807,4808,diagonal,1
train,4347,3289,4290,diagonal,1
train,4348,5577,6578,diagonal,1
train,4349,5221,6222,diagonal,1
train,4350,4928,5929,diagonal,1
train,4351,4612,5613,diagonal,1
train,4352,4794,5795,diagonal,1
train,4353,3178,4179,diagonal,1
train,4354,4236,5237,diagonal,1
train,4355,3249,4250,diagonal,1
train,4356,5210,6211,diagonal,1
train,4357,5399,6400,diagonal,1
train,4358,4824,5825,diagonal,1
train,4359,3628,4629,diagonal,1
train,4360,4169,5170,diagonal,1
train,4361,4058,5059,diagonal,1
train,4362,3409,4410,diagonal,1
train,4363,5897,6898,diagonal,1
train,4364,3318,4319,diagonal,1
train,4365,4131,5132,diagonal,1
train,4366,5155,6156,diagonal,1
train,4367,5946,6947,diagonal,1
train,4368,5204,6205,diagonal,1
train,4369,4013,5014,diagonal,1
train,4370,4816,5817,diagonal,1
train,4371,5103,6104,diagonal,1
train,4372,3940,4941,diagonal,1
train,4373,4182,5183,diagonal,1
train,4374,4938,5939,diagonal,1
train,4375,4056,5057,diagonal,1
train,4376,3292,4293,diagonal,1
train,4377,3155,4156,diagonal,1
train,4378,5357,6358,diagonal,1
train,4379,5187,6188,diagonal,1
train,4380,4983,5984,diagonal,1
train,4381,5794,6795,diagonal,1
train,4382,5335,6336,diagonal,1
train,4383,4843,5844,diagonal,1
train,4384,5558,6559,diagonal,1
train,4385,4350,5351,diagonal,1
train,4386,4079,5080,diagonal,1
train,4387,3785,4786,diagonal,1
train,4388,5786,6787,diagonal,1
train,4389,5368,6369,diagonal,1
train,4390,5958,6959,diagonal,1
train,4391,4850,5851,diagonal,1
train,4392,4412,5413,diagonal,1
train,4393,5802,6803,diagonal,1
train,4394,5863,6864,diagonal,1
train,4395,5333,6334,diagonal,1
train,4396,3297,4298,diagonal,1
train,4397,5413,6414,diagonal,1
train,4398,4163,5164,diagonal,1
train,4399,5545,6546,diagonal,1
train,4400,5388,6389,diagonal,1
train,4401,4768,5769,diagonal,1
train,4402,5222,6223,diagonal,1
train,4403,3531,4532,diagonal,1
train,4404,4299,5300,diagonal,1
train,4405,5783,6784,diagonal,1
train,4406,5833,6834,diagonal,1
train,4407,4343,5344,diagonal,1
train,4408,4590,5591,diagonal,1
train,4409,5342,6343,diagonal,1
train,4410,5144,6145,diagonal,1
train,4411,3065,4066,diagonal,1
train,4412,4165,5166,diagonal,1
train,4413,4639,5640,diagonal,1
train,4414,5796,6797,diagonal,1
train,4415,5713,6714,diagonal,1
train,4416,5902,6903,diagonal,1
train,4417,3682,4683,diagonal,1
train,4418,5217,6218,diagonal,1
train,4419,4579,5580,diagonal,1
train,4420,4434,5435,diagonal,1
train,4421,3591,4592,diagonal,1
train,4422,5471,6472,diagonal,1
train,4423,5624,6625,diagonal,1
train,4424,5635,6636,diagonal,1
train,4425,4432,5433,diagonal,1
train,4426,3663,4664,diagonal,1
train,4427,5501,6502,diagonal,1
train,4428,3184,4185,diagonal,1
train,4429,4730,5731,diagonal,1
train,4430,5673,6674,diagonal,1
train,4431,3270,4271,diagonal,1
train,4432,4203,5204,diagonal,1
train,4433,4920,5921,diagonal,1
train,4434,4952,5953,diagonal,1
train,4435,4630,5631,diagonal,1
train,4436,5429,6430,diagonal,1
train,4437,3207,4208,diagonal,1
train,4438,3698,4699,diagonal,1
train,4439,3367,4368,diagonal,1
train,4440,5747,6748,diagonal,1
train,4441,5870,6871,diagonal,1
train,4442,5180,6181,diagonal,1
train,4443,5967,6968,diagonal,1
train,4444,4900,5901,diagonal,1
train,4445,5312,6313,diagonal,1
train,4446,5198,6199,diagonal,1
train,4447,4226,5227,diagonal,1
train,4448,5223,6224,diagonal,1
train,4449,3438,4439,diagonal,1
train,4450,4187,5188,diagonal,1
train,4451,5470,6471,diagonal,1
train,4452,5282,6283,diagonal,1
train,4453,3354,4355,diagonal,1
train,4454,4958,5959,diagonal,1
train,4455,5407,6408,diagonal,1
train,4456,3058,4059,diagonal,1
train,4457,5032,6033,diagonal,1
train,4458,5475,6476,diagonal,1
train,4459,5412,6413,diagonal,1
train,4460,4034,5035,diagonal,1
train,4461,5305,6306,diagonal,1
train,4462,5500,6501,diagonal,1
train,4463,5345,6346,diagonal,1
train,4464,4072,5073,diagonal,1
train,4465,4607,5608,diagonal,1
train,4466,5383,6384,diagonal,1
train,4467,4990,5991,diagonal,1
train,4468,3765,4766,diagonal,1
train,4469,5498,6499,diagonal,1
train,4470,3794,4795,diagonal,1
train,4471,3464,4465,diagonal,1
train,4472,3302,4303,diagonal,1
train,4473,4821,5822,diagonal,1
train,4474,5206,6207,diagonal,1
train,4475,5393,6394,diagonal,1
train,4476,3030,4031,diagonal,1
train,4477,3088,4089,diagonal,1
train,4478,3907,4908,diagonal,1
train,4479,3382,4383,diagonal,1
train,4480,3411,4412,diagonal,1
train,4481,5810,6811,diagonal,1
train,4482,5691,6692,diagonal,1
train,4483,3774,4775,diagonal,1
train,4484,3971,4972,diagonal,1
train,4485,4367,5368,diagonal,1
train,4486,4435,5436,diagonal,1
train,4487,5141,6142,diagonal,1
train,4488,4728,5729,diagonal,1
train,4489,3702,4703,diagonal,1
train,4490,4489,5490,diagonal,1
train,4491,4086,5087,diagonal,1
train,4492,4682,5683,diagonal,1
train,4493,4474,5475,diagonal,1
train,4494,3427,4428,diagonal,1
train,4495,4313,5314,diagonal,1
train,4496,4496,5497,diagonal,1
train,4497,3725,4726,diagonal,1
train,4498,4044,5045,diagonal,1
train,4499,3501,4502,diagonal,1
train,4500,4760,5761,diagonal,1
train,4501,3680,4681,diagonal,1
train,4502,3193,4194,diagonal,1
train,4503,5453,6454,diagonal,1
train,4504,5298,6299,diagonal,1
train,4505,3990,4991,diagonal,1
train,4506,3051,4052,diagonal,1
train,4507,4148,5149,diagonal,1
train,4508,5985,6986,diagonal,1
train,4509,4064,5065,diagonal,1
train,4510,5020,6021,diagonal,1
train,4511,5244,6245,diagonal,1
train,4512,4576,5577,diagonal,1
train,4513,5192,6193,diagonal,1
train,4514,3734,4735,diagonal,1
train,4515,5875,6876,diagonal,1
train,4516,5092,6093,diagonal,1
train,4517,3237,4238,diagonal,1
train,4518,3041,4042,diagonal,1
train,4519,5587,6588,diagonal,1
train,4520,5430,6431,diagonal,1
train,4521,4946,5947,diagonal,1
train,4522,5379,6380,diagonal,1
train,4523,3681,4682,diagonal,1
train,4524,5434,6435,diagonal,1
train,4525,5038,6039,diagonal,1
train,4526,5391,6392,diagonal,1
train,4527,4137,5138,diagonal,1
train,4528,5435,6436,diagonal,1
train,4529,5668,6669,diagonal,1
train,4530,4573,5574,diagonal,1
train,4531,3654,4655,diagonal,1
train,4532,5815,6816,diagonal,1
train,4533,5518,6519,diagonal,1
train,4534,3933,4934,diagonal,1
train,4535,3648,4649,diagonal,1
train,4536,4734,5735,diagonal,1
train,4537,5303,6304,diagonal,1
train,4538,3789,4790,diagonal,1
train,4539,5143,6144,diagonal,1
train,4540,3499,4500,diagonal,1
train,4541,5218,6219,diagonal,1
train,4542,4487,5488,diagonal,1
train,4543,4022,5023,diagonal,1
train,4544,3013,4014,diagonal,1
train,4545,4594,5595,diagonal,1
train,4546,3679,4680,diagonal,1
train,4547,3337,4338,diagonal,1
train,4548,5603,6604,diagonal,1
train,4549,3236,4237,diagonal,1
train,4550,4172,5173,diagonal,1
train,4551,4256,5257,diagonal,1
train,4552,3271,4272,diagonal,1
train,4553,4081,5082,diagonal,1
train,4554,5304,6305,diagonal,1
train,4555,3976,4977,diagonal,1
train,4556,4135,5136,diagonal,1
train,4557,3301,4302,diagonal,1
train,4558,3697,4698,diagonal,1
train,4559,5989,6990,diagonal,1
train,4560,3833,4834,diagonal,1
train,4561,5650,6651,diagonal,1
train,4562,5271,6272,diagonal,1
train,4563,3657,4658,diagonal,1
train,4564,3974,4975,diagonal,1
train,4565,5721,6722,diagonal,1
train,4566,3762,4763,diagonal,1
train,4567,3131,4132,diagonal,1
train,4568,4402,5403,diagonal,1
train,4569,3375,4376,diagonal,1
train,4570,4155,5156,diagonal,1
train,4571,5049,6050,diagonal,1
train,4572,3288,4289,diagonal,1
train,4573,4365,5366,diagonal,1
train,4574,5191,6192,diagonal,1
train,4575,5709,6710,diagonal,1
train,4576,5484,6485,diagonal,1
train,4577,3645,4646,diagonal,1
train,4578,3052,4053,diagonal,1
train,4579,5730,6731,diagonal,1
train,4580,5280,6281,diagonal,1
train,4581,4807,5808,diagonal,1
train,4582,5291,6292,diagonal,1
train,4583,4016,5017,diagonal,1
train,4584,5647,6648,diagonal,1
train,4585,5748,6749,diagonal,1
train,4586,3721,4722,diagonal,1
train,4587,3568,4569,diagonal,1
train,4588,4932,5933,diagonal,1
train,4589,5560,6561,diagonal,1
train,4590,4948,5949,diagonal,1
train,4591,4890,5891,diagonal,1
train,4592,4136,5137,diagonal,1
train,4593,3366,4367,diagonal,1
train,4594,4478,5479,diagonal,1
train,4595,5443,6444,diagonal,1
train,4596,3437,4438,diagonal,1
train,4597,5097,6098,diagonal,1
train,4598,4302,5303,diagonal,1
train,4599,3897,4898,diagonal,1
train,4600,3845,4846,diagonal,1
train,4601,3916,4917,diagonal,1
train,4602,5179,6180,diagonal,1
train,4603,4033,5034,diagonal,1
train,4604,5732,6733,diagonal,1
train,4605,3768,4769,diagonal,1
train,4606,3176,4177,diagonal,1
train,4607,3618,4619,diagonal,1
train,4608,3009,4010,diagonal,1
train,4609,4121,5122,diagonal,1
train,4610,3966,4967,diagonal,1
train,4611,4707,5708,diagonal,1
train,4612,5239,6240,diagonal,1
train,4613,4157,5158,diagonal,1
train,4614,5076,6077,diagonal,1
train,4615,4663,5664,diagonal,1
train,4616,3348,4349,diagonal,1
train,4617,3539,4540,diagonal,1
train,4618,5900,6901,diagonal,1
train,4619,4472,5473,diagonal,1
train,4620,4650,5651,diagonal,1
train,4621,3583,4584,diagonal,1
train,4622,4085,5086,diagonal,1
train,4623,4569,5570,diagonal,1
train,4624,5878,6879,diagonal,1
train,4625,3587,4588,diagonal,1
train,4626,4001,5002,diagonal,1
train,4627,5604,6605,diagonal,1
train,4628,5739,6740,diagonal,1
train,4629,5642,6643,diagonal,1
train,4630,3917,4918,diagonal,1
train,4631,4145,5146,diagonal,1
train,4632,5860,6861,diagonal,1
train,4633,5538,6539,diagonal,1
train,4634,5409,6410,diagonal,1
train,4635,3299,4300,diagonal,1
train,4636,3385,4386,diagonal,1
train,4637,3303,4304,diagonal,1
train,4638,4879,5880,diagonal,1
train,4639,3358,4359,diagonal,1
train,4640,4152,5153,diagonal,1
train,4641,4124,5125,diagonal,1
train,4642,4330,5331,diagonal,1
train,4643,5763,6764,diagonal,1
train,4644,3410,4411,diagonal,1
train,4645,5375,6376,diagonal,1
train,4646,3146,4147,diagonal,1
train,4647,4764,5765,diagonal,1
train,4648,3121,4122,diagonal,1
train,4649,5719,6720,diagonal,1
train,4650,3369,4370,diagonal,1
train,4651,4301,5302,diagonal,1
train,4652,5767,6768,diagonal,1
train,4653,4975,5976,diagonal,1
train,4654,4029,5030,diagonal,1
train,4655,4503,5504,diagonal,1
train,4656,5352,6353,diagonal,1
train,4657,3533,4534,diagonal,1
train,4658,3814,4815,diagonal,1
train,4659,5790,6791,diagonal,1
train,4660,4988,5989,diagonal,1
train,4661,5260,6261,diagonal,1
train,4662,3446,4447,diagonal,1
train,4663,4840,5841,diagonal,1
train,4664,3869,4870,diagonal,1
train,4665,4223,5224,diagonal,1
train,4666,3629,4630,diagonal,1
train,4667,3578,4579,diagonal,1
train,4668,5865,6866,diagonal,1
train,4669,3931,4932,diagonal,1
train,4670,3070,4071,diagonal,1
train,4671,3676,4677,diagonal,1
train,4672,4048,5049,diagonal,1
train,4673,5175,6176,diagonal,1
train,4674,3458,4459,diagonal,1
train,4675,5812,6813,diagonal,1
train,4676,3886,4887,diagonal,1
train,4677,3204,4205,diagonal,1
train,4678,5299,6300,diagonal,1
train,4679,4605,5606,diagonal,1
train,4680,3252,4253,diagonal,1
train,4681,3014,4015,diagonal,1
train,4682,5871,6872,diagonal,1
train,4683,4789,5790,diagonal,1
train,4684,5437,6438,diagonal,1
train,4685,3630,4631,diagonal,1
train,4686,5190,6191,diagonal,1
train,4687,5182,6183,diagonal,1
train,4688,5685,6686,diagonal,1
train,4689,3377,4378,diagonal,1
train,4690,5637,6638,diagonal,1
train,4691,4380,5381,diagonal,1
train,4692,5346,6347,diagonal,1
train,4693,4711,5712,diagonal,1
train,4694,4918,5919,diagonal,1
train,4695,4658,5659,diagonal,1
train,4696,3471,4472,diagonal,1
train,4697,3597,4598,diagonal,1
train,4698,5746,6747,diagonal,1
train,4699,4838,5839,diagonal,1
train,4700,5966,6967,diagonal,1
train,4701,4511,5512,diagonal,1
train,4702,4318,5319,diagonal,1
train,4703,4038,5039,diagonal,1
train,4704,3995,4996,diagonal,1
train,4705,5272,6273,diagonal,1
train,4706,4008,5009,diagonal,1
train,4707,3287,4288,diagonal,1
train,4708,4321,5322,diagonal,1
train,4709,4714,5715,diagonal,1
train,4710,3865,4866,diagonal,1
train,4711,3213,4214,diagonal,1
train,4712,4835,5836,diagonal,1
train,4713,5154,6155,diagonal,1
train,4714,5842,6843,diagonal,1
train,4715,5909,6910,diagonal,1
train,4716,3142,4143,diagonal,1
train,4717,4052,5053,diagonal,1
train,4718,5770,6771,diagonal,1
train,4719,5371,6372,diagonal,1
train,4720,5693,6694,diagonal,1
train,4721,5136,6137,diagonal,1
train,4722,5986,6987,diagonal,1
train,4723,4961,5962,diagonal,1
train,4724,3508,4509,diagonal,1
train,4725,5240,6241,diagonal,1
train,4726,3445,4446,diagonal,1
train,4727,3879,4880,diagonal,1
train,4728,5614,6615,diagonal,1
train,4729,4519,5520,diagonal,1
train,4730,4282,5283,diagonal,1
train,4731,3992,4993,diagonal,1
train,4732,3848,4849,diagonal,1
train,4733,4037,5038,diagonal,1
train,4734,5733,6734,diagonal,1
train,4735,4686,5687,diagonal,1
train,4736,3560,4561,diagonal,1
train,4737,4534,5535,diagonal,1
train,4738,5939,6940,diagonal,1
train,4739,4960,5961,diagonal,1
train,4740,5818,6819,diagonal,1
train,4741,5848,6849,diagonal,1
train,4742,3944,4945,diagonal,1
train,4743,4053,5054,diagonal,1
train,4744,4132,5133,diagonal,1
train,4745,4020,5021,diagonal,1
train,4746,4308,5309,diagonal,1
train,4747,4424,5425,diagonal,1
train,4748,5645,6646,diagonal,1
train,4749,5319,6320,diagonal,1
train,4750,3853,4854,diagonal,1
train,4751,4189,5190,diagonal,1
train,4752,5806,6807,diagonal,1
train,4753,3413,4414,diagonal,1
train,4754,3075,4076,diagonal,1
train,4755,3514,4515,diagonal,1
train,4756,5324,6325,diagonal,1
train,4757,4537,5538,diagonal,1
train,4758,3801,4802,diagonal,1
train,4759,4387,5388,diagonal,1
train,4760,3579,4580,diagonal,1
train,4761,3838,4839,diagonal,1
train,4762,4927,5928,diagonal,1
train,4763,3059,4060,diagonal,1
train,4764,3512,4513,diagonal,1
train,4765,5062,6063,diagonal,1
train,4766,3823,4824,diagonal,1
train,4767,3945,4946,diagonal,1
train,4768,4513,5514,diagonal,1
train,4769,5451,6452,diagonal,1
train,4770,3261,4262,diagonal,1
train,4771,3911,4912,diagonal,1
train,4772,3836,4837,diagonal,1
train,4773,3573,4574,diagonal,1
train,4774,3244,4245,diagonal,1
train,4775,5214,6215,diagonal,1
train,4776,3308,4309,diagonal,1
train,4777,5618,6619,diagonal,1
train,4778,5149,6150,diagonal,1
train,4779,4105,5106,diagonal,1
train,4780,4950,5951,diagonal,1
train,4781,5156,6157,diagonal,1
train,4782,5706,6707,diagonal,1
train,4783,4687,5688,diagonal,1
train,4784,3408,4409,diagonal,1
train,4785,5546,6547,diagonal,1
train,4786,4371,5372,diagonal,1
train,4787,4694,5695,diagonal,1
train,4788,5065,6066,diagonal,1
train,4789,4245,5246,diagonal,1
train,4790,3558,4559,diagonal,1
train,4791,3071,4072,diagonal,1
train,4792,3952,4953,diagonal,1
train,4793,4054,5055,diagonal,1
train,4794,3081,4082,diagonal,1
train,4795,5369,6370,diagonal,1
train,4796,4491,5492,diagonal,1
train,4797,3435,4436,diagonal,1
train,4798,5140,6141,diagonal,1
train,4799,4322,5323,diagonal,1
train,4800,4943,5944,diagonal,1
train,4801,4545,5546,diagonal,1
train,4802,5341,6342,diagonal,1
train,4803,4979,5980,diagonal,1
train,4804,3606,4607,diagonal,1
train,4805,3540,4541,diagonal,1
train,4806,3671,4672,diagonal,1
train,4807,4291,5292,diagonal,1
train,4808,4514,5515,diagonal,1
train,4809,3290,4291,diagonal,1
train,4810,3107,4108,diagonal,1
train,4811,5843,6844,diagonal,1
train,4812,5230,6231,diagonal,1
train,4813,5528,6529,diagonal,1
train,4814,4518,5519,diagonal,1
train,4815,3884,4885,diagonal,1
train,4816,4522,5523,diagonal,1
train,4817,3639,4640,diagonal,1
train,4818,5582,6583,diagonal,1
train,4819,5711,6712,diagonal,1
train,4820,4761,5762,diagonal,1
train,4821,3730,4731,diagonal,1
train,4822,4837,5838,diagonal,1
train,4823,5310,6311,diagonal,1
train,4824,5317,6318,diagonal,1
train,4825,5034,6035,diagonal,1
train,4826,4102,5103,diagonal,1
train,4827,3286,4287,diagonal,1
train,4828,3673,4674,diagonal,1
train,4829,5377,6378,diagonal,1
train,4830,4118,5119,diagonal,1
train,4831,4744,5745,diagonal,1
train,4832,4741,5742,diagonal,1
train,4833,3562,4563,diagonal,1
train,4834,4444,5445,diagonal,1
train,4835,5446,6447,diagonal,1
train,4836,4649,5650,diagonal,1
train,4837,4956,5957,diagonal,1
train,4838,4355,5356,diagonal,1
train,4839,3882,4883,diagonal,1
train,4840,4234,5235,diagonal,1
train,4841,4074,5075,diagonal,1
train,4842,3773,4774,diagonal,1
train,4843,4959,5960,diagonal,1
train,4844,5867,6868,diagonal,1
train,4845,5951,6952,diagonal,1
train,4846,5162,6163,diagonal,1
train,4847,5801,6802,diagonal,1
train,4848,5426,6427,diagonal,1
train,4849,3731,4732,diagonal,1
train,4850,3685,4686,diagonal,1
train,4851,3414,4415,diagonal,1
train,4852,3923,4924,diagonal,1
train,4853,3295,4296,diagonal,1
train,4854,4758,5759,diagonal,1
train,4855,3326,4327,diagonal,1
train,4856,3263,4264,diagonal,1
train,4857,5628,6629,diagonal,1
train,4858,4708,5709,diagonal,1
train,4859,3825,4826,diagonal,1
train,4860,5931,6932,diagonal,1
train,4861,4895,5896,diagonal,1
train,4862,5605,6606,diagonal,1
train,4863,3932,4933,diagonal,1
train,4864,3888,4889,diagonal,1
train,4865,5348,6349,diagonal,1
train,4866,5448,6449,diagonal,1
train,4867,5975,6976,diagonal,1
train,4868,5804,6805,diagonal,1
train,4869,3183,4184,diagonal,1
train,4870,3206,4207,diagonal,1
train,4871,3470,4471,diagonal,1
train,4872,5563,6564,diagonal,1
train,4873,3024,4025,diagonal,1
train,4874,3717,4718,diagonal,1
train,4875,5354,6355,diagonal,1
train,4876,5177,6178,diagonal,1
train,4877,3537,4538,diagonal,1
train,4878,5445,6446,diagonal,1
train,4879,3593,4594,diagonal,1
train,4880,5855,6856,diagonal,1
train,4881,5708,6709,diagonal,1
train,4882,4577,5578,diagonal,1
train,4883,5385,6386,diagonal,1
train,4884,5400,6401,diagonal,1
train,4885,4862,5863,diagonal,1
train,4886,4070,5071,diagonal,1
train,4887,5265,6266,diagonal,1
train,4888,4863,5864,diagonal,1
train,4889,4919,5920,diagonal,1
train,4890,5679,6680,diagonal,1
train,4891,3538,4539,diagonal,1
train,4892,4747,5748,diagonal,1
train,4893,5112,6113,diagonal,1
train,4894,4638,5639,diagonal,1
train,4895,3141,4142,diagonal,1
train,4896,4061,5062,diagonal,1
train,4897,4130,5131,diagonal,1
train,4898,4592,5593,diagonal,1
train,4899,4704,5705,diagonal,1
train,4900,5196,6197,diagonal,1
train,4901,4593,5594,diagonal,1
train,4902,3495,4496,diagonal,1
train,4903,5056,6057,diagonal,1
train,4904,3626,4627,diagonal,1
train,4905,3841,4842,diagonal,1
train,4906,3771,4772,diagonal,1
train,4907,5202,6203,diagonal,1
train,4908,3084,4085,diagonal,1
train,4909,4822,5823,diagonal,1
train,4910,5323,6324,diagonal,1
train,4911,5868,6869,diagonal,1
train,4912,5207,6208,diagonal,1
train,4913,3851,4852,diagonal,1
train,4914,5640,6641,diagonal,1
train,4915,3492,4493,diagonal,1
train,4916,5417,6418,diagonal,1
train,4917,5729,6730,diagonal,1
train,4918,3241,4242,diagonal,1
train,4919,5544,6545,diagonal,1
train,4920,5950,6951,diagonal,1
train,4921,3317,4318,diagonal,1
train,4922,5033,6034,diagonal,1
train,4923,5672,6673,diagonal,1
train,4924,4827,5828,diagonal,1
train,4925,5047,6048,diagonal,1
train,4926,3255,4256,diagonal,1
train,4927,3513,4514,diagonal,1
train,4928,3188,4189,diagonal,1
train,4929,3515,4516,diagonal,1
train,4930,4196,5197,diagonal,1
train,4931,4410,5411,diagonal,1
train,4932,4849,5850,diagonal,1
train,4933,5917,6918,diagonal,1
train,4934,4475,5476,diagonal,1
train,4935,5601,6602,diagonal,1
train,4936,4224,5225,diagonal,1
train,4937,4677,5678,diagonal,1
train,4938,5351,6352,diagonal,1
train,4939,4275,5276,diagonal,1
train,4940,4525,5526,diagonal,1
train,4941,4202,5203,diagonal,1
train,4942,4332,5333,diagonal,1
train,4943,4586,5587,diagonal,1
train,4944,4683,5684,diagonal,1
train,4945,3625,4626,diagonal,1
train,4946,4147,5148,diagonal,1
train,4947,5252,6253,diagonal,1
train,4948,3569,4570,diagonal,1
train,4949,4294,5295,diagonal,1
train,4950,3832,4833,diagonal,1
train,4951,3614,4615,diagonal,1
train,4952,3523,4524,diagonal,1
train,4953,3194,4195,diagonal,1
train,4954,3688,4689,diagonal,1
train,4955,4632,5633,diagonal,1
train,4956,3843,4844,diagonal,1
train,4957,3800,4801,diagonal,1
train,4958,5572,6573,diagonal,1
train,4959,4443,5444,diagonal,1
train,4960,5655,6656,diagonal,1
train,4961,4856,5857,diagonal,1
train,4962,5457,6458,diagonal,1
train,4963,5964,6965,diagonal,1
train,4964,4671,5672,diagonal,1
train,4965,4259,5260,diagonal,1
train,4966,4485,5486,diagonal,1
train,4967,3973,4974,diagonal,1
train,4968,5898,6899,diagonal,1
train,4969,3498,4499,diagonal,1
train,4970,3257,4258,diagonal,1
train,4971,3101,4102,diagonal,1
train,4972,4232,5233,diagonal,1
train,4973,4685,5686,diagonal,1
train,4974,5334,6335,diagonal,1
train,4975,3707,4708,diagonal,1
train,4976,5425,6426,diagonal,1
train,4977,4128,5129,diagonal,1
train,4978,4712,5713,diagonal,1
train,4979,3461,4462,diagonal,1
train,4980,3891,4892,diagonal,1
train,4981,5132,6133,diagonal,1
train,4982,3805,4806,diagonal,1
train,4983,5961,6962,diagonal,1
train,4984,5712,6713,diagonal,1
train,4985,4084,5085,diagonal,1
train,4986,4279,5280,diagonal,1
train,4987,3687,4688,diagonal,1
train,4988,3556,4557,diagonal,1
train,4989,3185,4186,diagonal,1
train,4990,4499,5500,diagonal,1
train,4991,5077,6078,diagonal,1
train,4992,4372,5373,diagonal,1
train,4993,3432,4433,diagonal,1
train,4994,3267,4268,diagonal,1
train,4995,3097,4098,diagonal,1
train,4996,4823,5824,diagonal,1
train,4997,4323,5324,diagonal,1
train,4998,4691,5692,diagonal,1
train,4999,5055,6056,diagonal,1
train,5000,3695,4696,diagonal,1
train,5001,3635,4636,diagonal,1
train,5002,5086,6087,diagonal,1
train,5003,4470,5471,diagonal,1
train,5004,5589,6590,diagonal,1
train,5005,5510,6511,diagonal,1
train,5006,5387,6388,diagonal,1
train,5007,5886,6887,diagonal,1
train,5008,4431,5432,diagonal,1
train,5009,4057,5058,diagonal,1
train,5010,3658,4659,diagonal,1
train,5011,3574,4575,diagonal,1
train,5012,5542,6543,diagonal,1
train,5013,5521,6522,diagonal,1
train,5014,5641,6642,diagonal,1
train,5015,4553,5554,diagonal,1
train,5016,5905,6906,diagonal,1
train,5017,3586,4587,diagonal,1
train,5018,4702,5703,diagonal,1
train,5019,4785,5786,diagonal,1
train,5020,4455,5456,diagonal,1
